ticker,sector,date,fundamental_score,technical_score,sentiment_score,price_now,price_future,label,vix_level,stock_beta,peg_ratio,rsi_14
SBIN.NS,Banking,2026-02-20,70.0,,43.1,1216.1,1031.9,0,19.09,0.459,1.2445,
SBIN.NS,Banking,2026-02-23,70.0,,35.0,1227.8,1060.6,0,21.01,0.459,1.2445,
SBIN.NS,Banking,2026-02-24,70.0,,37.2,1223.3,1019.5,0,19.55,0.459,1.2445,
SBIN.NS,Banking,2026-02-25,70.0,,41.9,1200.1,1019.5,0,17.93,0.459,1.2445,93.14
SBIN.NS,Banking,2026-02-26,70.0,,44.1,1209.5,979.4,0,18.63,0.459,1.2445,93.26
SBIN.NS,Banking,2026-02-27,70.0,,47.6,1201.7,979.4,0,19.86,0.459,1.2445,91.79
SBIN.NS,Banking,2026-03-02,70.0,,48.3,1189.9,1017.8,0,21.44,0.459,1.2445,89.49
SBIN.NS,Banking,2026-03-04,70.0,,45.7,1174.5,1032.75,0,21.15,0.459,1.2445,86.44
SBIN.NS,Banking,2026-03-05,70.0,,43.7,1169.5,1032.75,0,23.75,0.459,1.2445,85.42
SBIN.NS,Banking,2026-03-06,70.0,42.8,44.3,1143.0,1032.75,0,29.49,0.459,1.2445,80.05
SBIN.NS,Banking,2026-03-09,70.0,38.6,36.0,1098.5,1061.45,0,25.5,0.459,1.2445,71.88
SBIN.NS,Banking,2026-03-10,70.0,38.7,33.5,1112.2,1040.95,0,24.93,0.459,1.2445,72.8
SBIN.NS,Banking,2026-03-11,70.0,37.1,34.0,1091.1,1066.7,0,24.23,0.459,1.2445,69.05
SBIN.NS,Banking,2026-03-12,70.0,36.7,36.5,1085.2,1063.55,0,27.29,0.459,1.2445,67.99
SBIN.NS,Banking,2026-03-13,70.0,33.4,33.7,1047.0,1063.55,1,27.19,0.459,1.2445,61.45
KOTAKBANK.NS,Banking,2026-02-09,47.9,,37.8,428.8,383.2,0,17.36,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-10,47.9,,41.3,429.3,375.3,0,17.79,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-11,47.9,,48.4,429.55,366.85,0,17.65,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-12,47.9,,40.5,426.25,369.85,0,20.82,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-13,47.9,,37.2,420.65,369.85,0,20.6,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-17,47.9,,48.6,424.45,368.15,0,20.29,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-18,47.9,,53.6,426.35,366.75,0,19.62,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-19,47.9,,33.8,416.4,356.55,0,20.23,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-20,47.9,,41.7,421.35,356.55,0,19.09,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-23,47.9,,52.8,430.7,371.1,0,21.01,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-24,47.9,,47.2,427.7,366.15,0,19.55,0.27,4.1889,
KOTAKBANK.NS,Banking,2026-02-25,47.9,,43.9,424.95,366.15,0,17.93,0.27,4.1889,74.43
KOTAKBANK.NS,Banking,2026-02-26,47.9,,44.2,424.55,353.4,0,18.63,0.27,4.1889,73.99
KOTAKBANK.NS,Banking,2026-02-27,47.9,,48.1,415.2,353.4,0,19.86,0.27,4.1889,64.38
KOTAKBANK.NS,Banking,2026-03-02,47.9,,45.9,413.1,356.05,0,21.44,0.27,4.1889,62.41
KOTAKBANK.NS,Banking,2026-03-04,47.9,,35.0,403.35,360.55,0,21.15,0.27,4.1889,54.16
KOTAKBANK.NS,Banking,2026-03-05,47.9,,36.2,407.3,360.55,0,23.75,0.27,4.1889,56.66
KOTAKBANK.NS,Banking,2026-03-06,47.9,31.7,26.8,399.8,360.55,0,29.49,0.27,4.1889,50.98
KOTAKBANK.NS,Banking,2026-03-09,47.9,23.4,35.2,386.35,380.15,0,25.5,0.27,4.1889,42.71
KOTAKBANK.NS,Banking,2026-03-10,47.9,29.0,36.3,391.85,371.9,0,24.93,0.27,4.1889,46.53
KOTAKBANK.NS,Banking,2026-03-11,47.9,24.7,27.7,383.2,374.55,0,24.23,0.27,4.1889,41.8
KOTAKBANK.NS,Banking,2026-03-12,47.9,22.4,40.1,375.3,371.9,0,27.29,0.27,4.1889,38.01
KOTAKBANK.NS,Banking,2026-03-13,47.9,20.4,30.4,366.85,371.9,1,27.19,0.27,4.1889,34.41
HSBA.L,Banking,2026-02-09,69.1,,73.4,1310.11,1268.8,0,17.36,0.555,0.0062,
HSBA.L,Banking,2026-02-10,69.1,,60.4,1302.2,1201.2,0,17.79,0.555,0.0062,
HSBA.L,Banking,2026-02-11,69.1,,56.6,1299.4,1180.4,0,17.65,0.555,0.0062,
HSBA.L,Banking,2026-02-12,69.1,,46.1,1313.2,1185.61,0,20.82,0.555,0.0062,
HSBA.L,Banking,2026-02-13,69.1,,50.8,1238.6,1185.61,0,20.6,0.555,0.0062,
HSBA.L,Banking,2026-02-17,69.1,,32.9,1256.0,1180.8,0,20.29,0.555,0.0062,
HSBA.L,Banking,2026-02-18,69.1,,44.8,1296.0,1144.2,0,19.62,0.555,0.0062,
HSBA.L,Banking,2026-02-19,69.1,,48.6,1293.5,1122.0,0,20.23,0.555,0.0062,
HSBA.L,Banking,2026-02-20,69.1,,58.2,1290.0,1122.0,0,19.09,0.555,0.0062,
HSBA.L,Banking,2026-02-23,69.1,,56.3,1298.8,1205.4,0,21.01,0.555,0.0062,
HSBA.L,Banking,2026-02-24,69.1,,56.0,1281.8,1204.6,0,19.55,0.555,0.0062,
HSBA.L,Banking,2026-02-25,69.1,,60.6,1358.99,1200.0,0,17.93,0.555,0.0062,69.68
HSBA.L,Banking,2026-02-26,69.1,,55.3,1375.0,1195.4,0,18.63,0.555,0.0062,71.85
HSBA.L,Banking,2026-02-27,69.1,,54.6,1393.6,1195.4,0,19.86,0.555,0.0062,74.16
HSBA.L,Banking,2026-03-02,69.1,,47.6,1339.4,1262.6,0,21.44,0.555,0.0062,58.96
HSBA.L,Banking,2026-03-03,69.1,,43.4,1271.0,1272.8,1,23.57,0.555,0.0062,46.11
HSBA.L,Banking,2026-03-04,69.1,,49.5,1248.8,1276.2,1,21.15,0.555,0.0062,42.84
HSBA.L,Banking,2026-03-05,69.1,48.9,43.9,1304.6,1276.2,0,23.75,0.555,0.0062,52.03
HSBA.L,Banking,2026-03-06,69.1,30.0,44.9,1245.0,1276.2,1,29.49,0.555,0.0062,43.91
HSBA.L,Banking,2026-03-09,69.1,25.0,46.1,1239.0,1339.6,1,25.5,0.555,0.0062,43.18
HSBA.L,Banking,2026-03-10,69.1,38.2,45.3,1286.2,1328.6,1,24.93,0.555,0.0062,50.2
HSBA.L,Banking,2026-03-11,69.1,32.9,45.2,1268.8,1340.2,1,24.23,0.555,0.0062,47.85
HSBA.L,Banking,2026-03-12,69.1,20.2,38.4,1201.2,1326.63,1,27.29,0.555,0.0062,40.02
HSBA.L,Banking,2026-03-13,69.1,21.3,42.6,1180.4,1326.63,1,27.19,0.555,0.0062,37.96
TSLA,Electric Vehicles,2026-02-06,26.6,,48.3,411.11,398.68,0,20.37,1.915,,
TSLA,Electric Vehicles,2026-02-09,26.6,,53.5,417.32,407.82,0,17.36,1.915,,
TSLA,Electric Vehicles,2026-02-10,26.6,,41.4,425.21,395.01,0,17.79,1.915,,
TSLA,Electric Vehicles,2026-02-11,26.6,,48.4,428.27,391.2,0,17.65,1.915,,
TSLA,Electric Vehicles,2026-02-12,26.6,,46.9,417.07,395.56,0,20.82,1.915,,
TSLA,Electric Vehicles,2026-02-13,26.6,,53.5,417.44,395.56,0,20.6,1.915,,
TSLA,Electric Vehicles,2026-02-17,26.6,,47.6,410.63,380.3,0,20.29,1.915,,
TSLA,Electric Vehicles,2026-02-18,26.6,,54.8,411.32,367.96,0,19.62,1.915,,
TSLA,Electric Vehicles,2026-02-19,26.6,,50.5,411.71,380.85,0,20.23,1.915,,
TSLA,Electric Vehicles,2026-02-20,26.6,,49.1,411.82,380.85,0,19.09,1.915,,
TSLA,Electric Vehicles,2026-02-23,26.6,,36.4,399.83,385.95,0,21.01,1.915,,
TSLA,Electric Vehicles,2026-02-24,26.6,,33.6,409.38,372.11,0,19.55,1.915,,
TSLA,Electric Vehicles,2026-02-25,26.6,,38.0,417.4,361.83,0,17.93,1.915,,
TSLA,Electric Vehicles,2026-02-26,26.6,,34.7,408.58,371.75,0,18.63,1.915,,67.02
TSLA,Electric Vehicles,2026-02-27,26.6,,35.1,402.51,371.75,0,19.86,1.915,,62.27
TSLA,Electric Vehicles,2026-03-02,26.6,,39.3,403.32,381.26,0,21.44,1.915,,62.65
TSLA,Electric Vehicles,2026-03-03,26.6,,35.4,392.43,360.59,0,23.57,1.915,,54.66
TSLA,Electric Vehicles,2026-03-04,26.6,,40.2,405.94,352.82,0,21.15,1.915,,61.26
TSLA,Electric Vehicles,2026-03-05,26.6,,37.3,405.55,352.82,0,23.75,1.915,,60.98
TSLA,Electric Vehicles,2026-03-06,26.6,36.0,38.1,396.73,352.82,0,29.49,1.915,,54.95
TSLA,Electric Vehicles,2026-03-09,26.6,37.6,30.8,398.68,343.25,0,25.5,1.915,,55.99
TSLA,Electric Vehicles,2026-03-10,26.6,39.1,33.9,399.24,345.62,0,24.93,1.915,,56.3
TSLA,Electric Vehicles,2026-03-11,26.6,54.2,41.7,407.82,348.95,0,24.23,1.915,,60.86
TSLA,Electric Vehicles,2026-03-12,26.6,36.9,37.0,395.01,352.42,0,27.29,1.915,,52.12
TSLA,Electric Vehicles,2026-03-13,26.6,32.5,33.9,391.2,352.42,0,27.19,1.915,,49.82
TM,Automobiles,2026-02-06,39.1,,67.8,244.22,219.53,0,20.37,0.357,,
TM,Automobiles,2026-02-09,39.1,,59.2,242.39,220.77,0,17.36,0.357,,
TM,Automobiles,2026-02-10,39.1,,59.9,238.24,216.59,0,17.79,0.357,,
TM,Automobiles,2026-02-11,39.1,,57.0,242.81,210.84,0,17.65,0.357,,
TM,Automobiles,2026-02-12,39.1,,55.7,241.64,213.23,0,20.82,0.357,,
TM,Automobiles,2026-02-13,39.1,,54.4,248.29,213.23,0,20.6,0.357,,
TM,Automobiles,2026-02-17,39.1,,49.8,245.51,208.93,0,20.29,0.357,,
TM,Automobiles,2026-02-18,39.1,,46.3,243.2,205.02,0,19.62,0.357,,
TM,Automobiles,2026-02-19,39.1,,50.4,241.65,210.64,0,20.23,0.357,,
TM,Automobiles,2026-02-20,39.1,,47.8,239.6,210.64,0,19.09,0.357,,
TM,Automobiles,2026-02-23,39.1,,48.6,238.03,210.93,0,21.01,0.357,,
TM,Automobiles,2026-02-24,39.1,,49.5,238.64,209.93,0,19.55,0.357,,
TM,Automobiles,2026-02-25,39.1,,51.0,241.73,206.73,0,17.93,0.357,,
TM,Automobiles,2026-02-26,39.1,,54.5,242.62,206.09,0,18.63,0.357,,33.69
TM,Automobiles,2026-02-27,39.1,,53.6,242.38,206.09,0,19.86,0.357,,33.41
TM,Automobiles,2026-03-02,39.1,,59.9,243.66,209.67,0,21.44,0.357,,36.51
TM,Automobiles,2026-03-03,39.1,,56.7,232.17,207.01,0,23.57,0.357,,25.17
TM,Automobiles,2026-03-04,39.1,,55.6,232.81,204.42,0,21.15,0.357,,26.54
TM,Automobiles,2026-03-05,39.1,,55.7,221.48,204.42,0,23.75,0.357,,19.67
TM,Automobiles,2026-03-06,39.1,16.7,50.4,219.14,204.42,0,29.49,0.357,,18.6
TM,Automobiles,2026-03-09,39.1,16.1,50.5,219.53,215.0,0,25.5,0.357,,19.39
TM,Automobiles,2026-03-10,39.1,16.0,50.1,221.01,211.14,0,24.93,0.357,,22.45
TM,Automobiles,2026-03-11,39.1,15.9,50.5,220.77,210.64,0,24.23,0.357,,22.31
TM,Automobiles,2026-03-12,39.1,15.6,49.2,216.59,211.06,0,27.29,0.357,,19.85
TM,Automobiles,2026-03-13,39.1,14.8,46.5,210.84,211.06,1,27.19,0.357,,17.07
VOW3.DE,Automobiles,2026-02-09,36.4,,67.4,101.5,91.84,0,17.36,0.985,,
VOW3.DE,Automobiles,2026-02-10,36.4,,63.7,102.6,91.14,0,17.79,0.985,,
VOW3.DE,Automobiles,2026-02-11,36.4,,57.0,103.3,89.5,0,17.65,0.985,,
VOW3.DE,Automobiles,2026-02-12,36.4,,61.1,103.8,88.94,0,20.82,0.985,,
VOW3.DE,Automobiles,2026-02-13,36.4,,59.8,103.1,88.94,0,20.6,0.985,,
VOW3.DE,Automobiles,2026-02-16,36.4,,57.1,102.95,89.52,0,20.6,0.985,,
VOW3.DE,Automobiles,2026-02-17,36.4,,52.2,102.7,86.26,0,20.29,0.985,,
VOW3.DE,Automobiles,2026-02-18,36.4,,47.6,103.65,85.38,0,19.62,0.985,,
VOW3.DE,Automobiles,2026-02-19,36.4,,48.3,101.45,83.48,0,20.23,0.985,,
VOW3.DE,Automobiles,2026-02-20,36.4,,38.4,102.5,83.48,0,19.09,0.985,,
VOW3.DE,Automobiles,2026-02-23,36.4,,32.0,101.85,88.0,0,21.01,0.985,,
VOW3.DE,Automobiles,2026-02-24,36.4,,27.4,101.05,87.08,0,19.55,0.985,,
VOW3.DE,Automobiles,2026-02-25,36.4,,29.2,100.5,86.48,0,17.93,0.985,,62.54
VOW3.DE,Automobiles,2026-02-26,36.4,,30.2,101.05,85.46,0,18.63,0.985,,64.46
VOW3.DE,Automobiles,2026-02-27,36.4,,26.1,101.2,85.46,0,19.86,0.985,,64.98
VOW3.DE,Automobiles,2026-03-02,36.4,,24.1,97.72,87.64,0,21.44,0.985,,47.47
VOW3.DE,Automobiles,2026-03-03,36.4,,22.8,93.8,87.3,0,23.57,0.985,,35.77
VOW3.DE,Automobiles,2026-03-04,36.4,,20.3,94.76,87.42,0,21.15,0.985,,39.69
VOW3.DE,Automobiles,2026-03-05,36.4,23.7,26.4,94.98,87.42,0,23.75,0.985,,40.59
VOW3.DE,Automobiles,2026-03-06,36.4,20.5,28.4,89.98,87.42,0,29.49,0.985,,29.77
VOW3.DE,Automobiles,2026-03-09,36.4,16.1,32.2,88.3,91.06,1,25.5,0.985,,27.16
VOW3.DE,Automobiles,2026-03-10,36.4,17.6,33.4,90.52,88.72,0,24.93,0.985,,35.26
VOW3.DE,Automobiles,2026-03-11,36.4,19.8,37.7,91.84,89.04,0,24.23,0.985,,39.56
VOW3.DE,Automobiles,2026-03-12,36.4,19.3,40.0,91.14,87.68,0,27.29,0.985,,38.11
VOW3.DE,Automobiles,2026-03-13,36.4,20.4,35.0,89.5,87.68,0,27.19,0.985,,34.89
GM,Automobiles,2026-02-06,19.6,,41.8,84.24,74.69,0,20.37,1.345,,
GM,Automobiles,2026-02-09,19.6,,42.3,80.68,74.79,0,17.36,1.345,,
GM,Automobiles,2026-02-10,19.6,,42.1,80.27,73.45,0,17.79,1.345,,
GM,Automobiles,2026-02-11,19.6,,41.7,79.82,72.39,0,17.65,1.345,,
GM,Automobiles,2026-02-12,19.6,,42.0,79.93,72.95,0,20.82,1.345,,
GM,Automobiles,2026-02-13,19.6,,41.8,81.08,72.95,0,20.6,1.345,,
GM,Automobiles,2026-02-17,19.6,,45.7,81.22,73.79,0,20.29,1.345,,
GM,Automobiles,2026-02-18,19.6,,47.1,83.67,72.81,0,19.62,1.345,,
GM,Automobiles,2026-02-19,19.6,,46.6,81.47,75.72,0,20.23,1.345,,
GM,Automobiles,2026-02-20,19.6,,45.7,81.51,75.72,0,19.09,1.345,,
GM,Automobiles,2026-02-23,19.6,,44.6,79.66,76.61,0,21.01,1.345,,
GM,Automobiles,2026-02-24,19.6,,41.9,81.29,75.6,0,19.55,1.345,,
GM,Automobiles,2026-02-25,19.6,,42.9,82.43,72.98,0,17.93,1.345,,
GM,Automobiles,2026-02-26,19.6,,43.6,80.79,74.5,0,18.63,1.345,,15.94
GM,Automobiles,2026-02-27,19.6,,46.4,78.71,74.5,0,19.86,1.345,,14.85
GM,Automobiles,2026-03-02,19.6,,49.6,77.76,75.04,0,21.44,1.345,,14.36
GM,Automobiles,2026-03-03,19.6,,49.1,77.27,72.54,0,23.57,1.345,,14.11
GM,Automobiles,2026-03-04,19.6,,49.8,78.6,73.43,0,21.15,1.345,,18.36
GM,Automobiles,2026-03-05,19.6,,48.2,76.2,73.43,0,23.75,1.345,,16.75
GM,Automobiles,2026-03-06,19.6,14.0,44.4,75.21,73.43,0,29.49,1.345,,16.12
GM,Automobiles,2026-03-09,19.6,13.0,45.3,74.69,76.74,1,25.5,1.345,,15.78
GM,Automobiles,2026-03-10,19.6,13.3,46.6,74.93,76.73,1,24.93,1.345,,16.65
GM,Automobiles,2026-03-11,19.6,13.6,46.4,74.79,76.42,1,24.23,1.345,,16.54
GM,Automobiles,2026-03-12,19.6,12.7,43.8,73.45,76.83,1,27.29,1.345,,15.52
GM,Automobiles,2026-03-13,19.6,12.6,45.3,72.39,76.83,1,27.19,1.345,,14.74
F,Automobiles,2026-02-09,28.1,,37.2,13.59,12.11,0,17.36,1.71,,
F,Automobiles,2026-02-10,28.1,,34.4,13.57,12.04,0,17.79,1.71,,
F,Automobiles,2026-02-11,28.1,,35.6,13.85,11.67,0,17.65,1.71,,
F,Automobiles,2026-02-12,28.1,,34.4,14.0,11.71,0,20.82,1.71,,
F,Automobiles,2026-02-13,28.1,,34.7,14.12,11.71,0,20.6,1.71,,
F,Automobiles,2026-02-17,28.1,,31.2,14.13,11.64,0,20.29,1.71,,
F,Automobiles,2026-02-18,28.1,,31.7,13.85,11.52,0,19.62,1.71,,
F,Automobiles,2026-02-19,28.1,,32.3,13.78,11.76,0,20.23,1.71,,
F,Automobiles,2026-02-20,28.1,,32.1,14.01,11.76,0,19.09,1.71,,
F,Automobiles,2026-02-23,28.1,,32.9,13.64,11.67,0,21.01,1.71,,
F,Automobiles,2026-02-24,28.1,,32.9,14.2,11.6,0,19.55,1.71,,
F,Automobiles,2026-02-25,28.1,,31.9,14.43,11.37,0,17.93,1.71,,
F,Automobiles,2026-02-26,28.1,,31.8,14.41,11.54,0,18.63,1.71,,39.51
F,Automobiles,2026-02-27,28.1,,30.2,14.09,11.54,0,19.86,1.71,,35.33
F,Automobiles,2026-03-02,28.1,,30.7,13.39,11.68,0,21.44,1.71,,28.28
F,Automobiles,2026-03-03,28.1,,29.8,12.7,11.6,0,23.57,1.71,,23.33
F,Automobiles,2026-03-04,28.1,,30.6,12.81,11.61,0,21.15,1.71,,25.57
F,Automobiles,2026-03-05,28.1,,31.8,12.34,11.61,0,23.75,1.71,,22.54
F,Automobiles,2026-03-06,28.1,12.9,31.5,12.15,11.61,0,29.49,1.71,,21.44
F,Automobiles,2026-03-09,28.1,12.4,32.2,12.19,12.18,0,25.5,1.71,,22.3
F,Automobiles,2026-03-10,28.1,12.5,32.9,12.24,12.24,0,24.93,1.71,,23.43
F,Automobiles,2026-03-11,28.1,11.8,34.4,12.11,12.13,1,24.23,1.71,,22.52
F,Automobiles,2026-03-12,28.1,11.6,33.9,12.04,12.16,1,27.29,1.71,,22.02
F,Automobiles,2026-03-13,28.1,10.9,32.3,11.67,12.16,1,27.19,1.71,,19.54
TMPV.NS,Automobiles,2026-02-09,29.3,,47.0,377.4,335.35,0,17.36,0.734,,
TMPV.NS,Automobiles,2026-02-10,29.3,,62.4,379.35,324.55,0,17.79,0.734,,
TMPV.NS,Automobiles,2026-02-11,29.3,,57.5,384.7,314.1,0,17.65,0.734,,
TMPV.NS,Automobiles,2026-02-12,29.3,,58.7,383.45,314.4,0,20.82,0.734,,
TMPV.NS,Automobiles,2026-02-13,29.3,,52.9,380.25,314.4,0,20.6,0.734,,
TMPV.NS,Automobiles,2026-02-16,29.3,,65.9,377.25,324.75,0,20.6,0.734,,
TMPV.NS,Automobiles,2026-02-17,29.3,,63.8,382.85,309.3,0,20.29,0.734,,
TMPV.NS,Automobiles,2026-02-18,29.3,,58.9,382.85,314.1,0,19.62,0.734,,
TMPV.NS,Automobiles,2026-02-19,29.3,,62.0,375.7,305.25,0,20.23,0.734,,
TMPV.NS,Automobiles,2026-02-20,29.3,,66.7,378.0,305.25,0,19.09,0.734,,
TMPV.NS,Automobiles,2026-02-23,29.3,,72.4,379.95,317.95,0,21.01,0.734,,
TMPV.NS,Automobiles,2026-02-24,29.3,,60.0,377.55,303.2,0,19.55,0.734,,
TMPV.NS,Automobiles,2026-02-25,29.3,,64.9,381.85,303.2,0,17.93,0.734,,
TMPV.NS,Automobiles,2026-02-26,29.3,,60.0,391.55,296.2,0,18.63,0.734,,75.66
TMPV.NS,Automobiles,2026-02-27,29.3,,56.7,382.65,296.2,0,19.86,0.734,,62.32
TMPV.NS,Automobiles,2026-03-02,29.3,,60.9,370.6,302.95,0,21.44,0.734,,49.58
TMPV.NS,Automobiles,2026-03-04,29.3,,60.8,351.2,307.4,0,21.15,0.734,,36.6
TMPV.NS,Automobiles,2026-03-05,29.3,,59.2,355.15,307.4,0,23.75,0.734,,40.04
TMPV.NS,Automobiles,2026-03-06,29.3,,64.6,350.75,307.4,0,29.49,0.734,,37.59
TMPV.NS,Automobiles,2026-03-09,29.3,17.4,63.1,332.0,334.75,1,25.5,0.734,,29.36
TMPV.NS,Automobiles,2026-03-10,29.3,17.8,60.2,345.2,333.25,0,24.93,0.734,,39.42
TMPV.NS,Automobiles,2026-03-11,29.3,15.1,55.1,335.35,342.6,1,24.23,0.734,,35.37
TMPV.NS,Automobiles,2026-03-12,29.3,13.4,55.0,324.55,345.5,1,27.29,0.734,,31.55
TMPV.NS,Automobiles,2026-03-13,29.3,14.4,56.6,314.1,345.5,1,27.19,0.734,,28.35
MARUTI.NS,Automobiles,2026-02-09,49.0,,68.9,14978.0,13497.0,0,17.36,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-10,49.0,,77.9,15146.0,13011.0,0,17.79,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-11,49.0,,72.5,15412.0,12591.0,0,17.65,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-12,49.0,,64.1,15326.0,12757.0,0,20.82,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-13,49.0,,61.6,15237.0,12757.0,0,20.6,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-16,49.0,,61.2,15051.0,13048.0,0,20.6,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-17,49.0,,64.6,15179.0,12599.0,0,20.29,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-18,49.0,,61.9,15164.0,12601.0,0,19.62,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-19,49.0,,63.2,14903.0,12355.0,0,20.23,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-20,49.0,,70.6,14977.0,12355.0,0,19.09,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-23,49.0,,70.2,15072.0,12711.0,0,21.01,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-24,49.0,,72.2,14926.0,12389.0,0,19.55,0.273,6.7191,
MARUTI.NS,Automobiles,2026-02-25,49.0,,69.4,15070.0,12389.0,0,17.93,0.273,6.7191,46.52
MARUTI.NS,Automobiles,2026-02-26,49.0,,63.6,15213.0,12306.0,0,18.63,0.273,6.7191,52.51
MARUTI.NS,Automobiles,2026-02-27,49.0,,63.8,14857.0,12306.0,0,19.86,0.273,6.7191,40.39
MARUTI.NS,Automobiles,2026-03-02,49.0,,61.9,14388.0,12509.0,0,21.44,0.273,6.7191,30.42
MARUTI.NS,Automobiles,2026-03-04,49.0,,59.9,14158.0,12688.0,0,21.15,0.273,6.7191,26.92
MARUTI.NS,Automobiles,2026-03-05,49.0,,58.5,14415.0,12688.0,0,23.75,0.273,6.7191,35.82
MARUTI.NS,Automobiles,2026-03-06,49.0,19.4,58.4,14159.0,12688.0,0,29.49,0.273,6.7191,31.68
MARUTI.NS,Automobiles,2026-03-09,49.0,18.9,56.2,13508.0,13602.0,1,25.5,0.273,6.7191,24.06
MARUTI.NS,Automobiles,2026-03-10,49.0,17.6,59.6,13867.0,13589.0,0,24.93,0.273,6.7191,33.55
MARUTI.NS,Automobiles,2026-03-12,49.0,14.1,55.7,13011.0,13076.0,1,27.29,0.273,6.7191,25.13
MARUTI.NS,Automobiles,2026-03-13,49.0,15.7,53.8,12591.0,13076.0,1,27.19,0.273,6.7191,22.11
M&M.NS,Automobiles,2026-02-09,47.2,,57.0,3609.6,3168.2,0,17.36,0.402,0.4923,
M&M.NS,Automobiles,2026-02-10,47.2,,67.6,3675.8,3031.2,0,17.79,0.402,0.4923,
M&M.NS,Automobiles,2026-02-11,47.2,,70.1,3674.9,2931.1,0,17.65,0.402,0.4923,
M&M.NS,Automobiles,2026-02-12,47.2,,65.8,3593.1,3036.1,0,20.82,0.402,0.4923,
M&M.NS,Automobiles,2026-02-13,47.2,,63.1,3533.4,3036.1,0,20.6,0.402,0.4923,
M&M.NS,Automobiles,2026-02-16,47.2,,74.1,3509.7,3214.6,0,20.6,0.402,0.4923,
M&M.NS,Automobiles,2026-02-17,47.2,,70.6,3489.2,3045.4,0,20.29,0.402,0.4923,
M&M.NS,Automobiles,2026-02-18,47.2,,68.9,3530.5,3066.1,0,19.62,0.402,0.4923,
M&M.NS,Automobiles,2026-02-19,47.2,,58.8,3431.8,2955.8,0,20.23,0.402,0.4923,
M&M.NS,Automobiles,2026-02-20,47.2,,62.4,3412.8,2955.8,0,19.09,0.402,0.4923,
M&M.NS,Automobiles,2026-02-23,47.2,,63.5,3447.1,3128.1,0,21.01,0.402,0.4923,
M&M.NS,Automobiles,2026-02-24,47.2,,49.8,3433.2,3041.3,0,19.55,0.402,0.4923,
M&M.NS,Automobiles,2026-02-25,47.2,,46.9,3491.3,3041.3,0,17.93,0.402,0.4923,61.58
M&M.NS,Automobiles,2026-02-26,47.2,,45.4,3484.6,2954.7,0,18.63,0.402,0.4923,60.76
M&M.NS,Automobiles,2026-02-27,47.2,,48.2,3397.4,2954.7,0,19.86,0.402,0.4923,51.15
M&M.NS,Automobiles,2026-03-02,47.2,,43.5,3334.3,3031.5,0,21.44,0.402,0.4923,45.54
M&M.NS,Automobiles,2026-03-04,47.2,,41.4,3264.3,3021.6,0,21.15,0.402,0.4923,40.27
M&M.NS,Automobiles,2026-03-05,47.2,,42.4,3348.0,3021.6,0,23.75,0.402,0.4923,48.02
M&M.NS,Automobiles,2026-03-06,47.2,29.5,40.1,3332.5,3021.6,0,29.49,0.402,0.4923,46.81
M&M.NS,Automobiles,2026-03-09,47.2,23.4,39.2,3187.6,3210.1,1,25.5,0.402,0.4923,37.33
M&M.NS,Automobiles,2026-03-10,47.2,26.8,43.1,3293.7,3166.8,0,24.93,0.402,0.4923,45.96
M&M.NS,Automobiles,2026-03-11,47.2,23.0,39.3,3168.2,3259.8,1,24.23,0.402,0.4923,39.1
M&M.NS,Automobiles,2026-03-12,47.2,19.4,46.8,3031.2,3220.2,1,27.29,0.402,0.4923,33.26
M&M.NS,Automobiles,2026-03-13,47.2,17.4,43.1,2931.1,3220.2,1,27.19,0.402,0.4923,29.77
BAJAJ-AUTO.NS,Automobiles,2026-02-09,56.0,,54.9,9590.0,9327.5,0,17.36,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-10,56.0,,78.4,9774.0,9162.0,0,17.79,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-11,56.0,,73.4,9869.5,8875.0,0,17.65,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-12,56.0,,63.1,9840.0,9073.0,0,20.82,0.688,1.2346,
BAJAJ-AUTO.NS,Automobiles,2026-02-13,56.0,,55.6,9760.0,9073.0,0,20.6,0.688,1.2346,
